CHO,STAR,TOTSUG,FREE_SUGAR,ADDED_SUGAR,GLUC,FRUCT,SUCR,MALT,LACT,GALACT,OLIGO,PROT,FAT,KCALS,ALCO,WATER,AOACFIB,ENGFIB,SATFAC,MONOFACc,POLYFACc,TOTn3PFAC,TOTn6PFAC,FACTRANS,MG,ZN,MN,FE,SE,VITD,CAFF,totalVeg,totalFruit,starch_fraction,sugar_fraction,free_sugar_fraction,rapid_glucose_equiv,intrinsic_sugar,protein_cho_ratio,fat_sugar_ratio,protein_sugar_ratio,glycaemic_brake,n6_n3_ratio,baseline_glucose_mmol,past_4h_glucose_trend,past_1h_glucose_mean,past_1h_glucose_sd,mean_glucose_24h,sd_glucose_24h,mage_24h,conga1_24h,conga2_24h,modd_24h,glucose_at_t_minus_15,glucose_at_t_minus_30,past_3h_cho,past_3h_sugar,past_3h_fat,past_3h_prot,time_since_last_meal_min,hour_of_day,sex,n_total_meals,n_days_tracked,mean_daily_kcal,mean_daily_cho,cho_x_baseline_glucose,cho_x_mage,cho_x_time_since_last_meal,cho_x_fibre,cho_x_fat,cho_x_protein,cho_x_hour_of_day,glucose_trend_x_hour_of_day,mage_x_baseline_glucose
-0.30607656,-0.21058637,0.16002154,-0.14873451,0.1917423,0.06114276,-1.502134,-0.5655178,-1.3734467,-1.1071299,-0.1696501,0.43359324,1.717082,-0.10372197,0.40228263,0.0,-1.8709759,-1.5696466,0.49533188,-0.90775555,-1.7960018,-3.386973,0.8071712,-0.95565665,-1.1204563,-0.05947677,-0.8217049,3.528222,0.8920528,-2.7905443,0.22552003,-0.057716094,-0.57686925,0.39562073,-0.3429527,-0.85653204,-0.1794643,-0.34079605,0.6922171,5.1324606,-0.997912,0.38646132,4.2539225,0.64041346,-13.119322,-5.030378,-1.1601527,-7.249742,-0.28462583,-2.998916,6.112028,1.3428353,-3.2571,-0.68504,-0.66690737,-0.1183474,3.032623,-0.35673967,3.0148234,-3.0873587,1.9981465,-1.2778575,0.25493008,6.8445992,1.1645275,-1.2017989,-2.0935044,2.5277982,-1.1647543,-1.4175905,-0.5057845,-0.8778429,-0.85359687,-2.3524618,-5.904631,-0.9312593
-1.1871662,-0.5464429,0.30112833,-0.19683152,-0.13399574,-0.40563878,3.9111233,-0.08579048,-1.9433857,0.15876457,-0.10126375,0.62090594,2.658903,0.20066923,0.3228537,0.0,1.9168503,-1.5809393,1.4529415,-0.7721328,-2.5433743,-3.034972,0.8365253,-0.35629085,-1.1275977,3.052096,2.3364966,-0.4766986,1.1713059,-3.254527,0.24406162,3.4082139,-0.6745055,1.6487918,-2.2954075,-4.0383883,-0.041737754,-0.8134167,5.827859,6.3507056,-0.7943563,0.18723217,2.5890644,0.9688071,-18.831427,3.859941,0.20886554,8.785371,0.49848002,0.45546058,16.444174,4.650841,13.89409,-0.30544916,-0.8869209,1.0865105,-2.189777,0.54869497,-0.033607937,1.1133678,-0.9171598,4.199359,0.051016632,12.503236,0.47197786,-0.76290405,-0.6870931,0.56336826,-2.6493702,-1.1834385,-0.029918477,-2.361812,0.45525652,-1.0490068,5.3630877,0.48005196
0.6193771,0.82666826,0.28576344,-0.12851389,0.85806817,-0.5388889,-1.9029849,-1.0935456,3.2066052,1.211283,0.03585747,-2.5584002,-5.0951967,-0.3055168,-1.4304181,0.0,2.7832634,2.2177317,-0.32495293,-2.1918457,1.6367382,3.181032,0.19480224,0.1889399,1.4380037,0.24864464,-4.2481103,-1.1075491,-4.378405,3.504813,-0.20627375,3.9433327,0.8902848,0.30704796,0.58715034,-0.50424427,0.054951012,0.7076124,-0.16937798,-2.8342886,2.217999,-0.19033977,-2.9430456,0.67607707,9.2514515,-5.2849417,0.7213898,-8.391275,4.564924,-4.1097546,9.935158,-0.89277744,4.101559,0.9432072,-0.6631255,0.41858244,-0.75575954,1.0912031,-0.8901347,0.6662545,-6.5451965,-7.696624,0.21068633,6.8228245,0.5643598,-2.0886667,-3.0673993,-0.98034126,-0.69297767,3.2292342,-0.30033234,1.6986247,-0.33145136,0.90242,6.246759,-0.7234181
-0.33941656,-0.2571612,0.16135639,-0.19410282,0.8041065,-0.26291806,-1.8988638,-0.8285863,-1.9150348,0.15693194,-0.33238643,0.43236676,1.7904298,-0.31071946,0.28959706,0.0,-3.2994113,-1.3560803,0.48354626,-0.92444044,-2.5082932,-3.6686301,0.6214941,-0.28530315,-1.259089,0.15066285,0.6530012,2.7376647,0.27998185,-3.0930462,0.22688511,-0.30616,-0.698172,0.34491318,0.01714131,-1.9434688,-0.17642565,0.22798987,0.953253,5.516505,-0.9162032,0.4134719,3.8782763,0.8950377,-11.107421,3.2800217,0.8329435,13.569799,4.996891,0.52707696,11.764547,6.814908,13.217403,-0.050650667,-0.13442245,0.5573336,4.005084,-0.21517366,3.730964,-2.8116221,2.304837,-1.6725842,0.24283305,6.9046044,0.6653742,-1.9530867,-1.3443135,1.5215303,-1.9193015,-0.5525148,-0.90336156,-1.5408292,0.17182285,-3.054937,8.073609,-3.4657238
-2.191154,0.024545249,-0.036864083,-0.1549702,0.09505597,-1.4984953,-2.6753812,3.544348,-1.5424814,-1.3068402,-0.12891278,0.3204683,2.6043031,-0.4242876,0.36898258,0.0,-4.0810223,-0.8111062,0.23473626,-0.6324653,-2.0646892,-1.8199342,1.1964666,-0.47940412,-1.4920015,-1.0419589,-1.3610516,-1.1933316,0.6040569,-3.3684287,-1.0886412,-0.10125152,0.07149108,0.3291135,-1.6548767,-5.786705,-0.22665383,1.216291,-2.512837,5.6621823,-1.8390266,0.72323245,-1.3760179,0.82085764,-8.33599,10.1070385,1.0422391,-6.1280994,4.7157097,-2.7159572,9.481751,4.129359,13.037104,-2.0536475,-0.83115184,-0.06732175,-2.6715262,-0.09537772,-1.002889,1.3124874,-0.2882521,-1.4114763,0.020969028,7.4058194,-0.9661205,0.38662243,-1.3217813,3.2389884,-7.145733,-0.89655894,-0.70865184,-2.413639,-0.0737009,-3.118083,6.8770227,-1.9180061
0.1112418,0.2864942,-0.14503562,0.0026312005,0.15787631,-0.847764,-1.9732008,-1.143846,-1.4443969,-1.7923651,-0.3271301,-3.4610329,0.8790338,0.171738,-0.4714411,0.0,-0.65780926,0.050580323,-0.13146405,-3.1148014,-1.5408338,4.374549,-2.0724506,-0.426313,-4.8776846,-0.09846061,1.3255026,-0.48921514,2.0951517,-1.8137685,-0.023931477,-0.27511495,0.597449,0.1611541,0.070080824,-1.515724,0.01360702,0.6654226,-1.5422791,-1.6083823,0.7406902,0.21925381,-2.2329862,0.06482559,-22.778011,-4.802238,-1.2801207,-6.3864737,3.2559562,-1.8364246,11.969422,4.954985,6.6455393,0.90331423,-0.53852415,-0.0052703116,-0.6347549,1.2020905,-0.5932244,-0.21826957,0.37284067,4.57767,0.19195548,7.3177485,0.17341572,-0.8680681,-4.45717,-1.3032877,0.29527694,-0.18487255,-0.036237437,3.134851,0.77670634,2.9620824,-10.709262,-0.60851526
-0.3898885,0.6192118,1.1306884,-0.025862997,0.096629545,1.396868,3.5674415,1.0789217,9.849861,3.4536314,-0.17243618,0.30215567,-3.5895867,0.07164253,-1.6153202,0.0,1.6503068,-1.0001489,0.76442677,-1.2241429,2.6491911,7.568586,0.34750262,-0.1698464,1.815882,4.8453393,2.1688318,1.6446563,2.5561094,7.1910834,0.040546156,1.6734738,1.569474,-0.109625734,1.2879118,0.6190352,-0.038584717,1.9814535,0.28358167,-2.3678594,2.5613844,-1.2054224,-0.89266634,0.0118032275,-2.4606657,-2.9395273,0.6532793,-7.9204364,4.4964046,-2.1759138,2.5446215,0.54011047,1.2300646,1.7516973,-1.1169751,-0.347865,-0.50920326,0.78612137,-0.9526647,0.34016585,-0.8889078,-0.5916867,0.22278337,10.748461,1.500695,-1.1980511,-1.8947811,-0.094759636,-0.5141364,1.4344364,0.5532852,4.693778,-1.083849,-0.51116693,-2.5241694,-0.38670966
-0.297545,-0.104052015,0.07817218,-0.052455544,0.1632736,-0.8579689,4.728039,0.6576773,-1.6239979,3.668,-0.2547429,0.5144501,1.0079943,-0.022488892,1.7203069,0.0,2.3247876,-0.45010278,-0.55985916,0.87333214,-0.9193546,-2.332431,0.47850537,-0.6729147,1.7170485,0.9398912,0.8743453,-0.35945448,1.5520658,0.858512,0.18568222,-0.389733,-0.026124677,2.6667054,0.20230521,1.9800858,0.06047493,1.4872844,3.37876,-0.12472515,-1.7769419,0.16848359,1.1664234,0.33036628,-29.677076,-3.5983272,-0.45911732,-5.4321814,3.6132889,0.18814962,11.026021,-3.2565954,2.4269009,-0.09405208,1.001562,0.20478584,-1.4690611,1.1037085,-0.40605763,0.5785197,1.9857345,2.407909,0.3890323,8.707286,1.3692036,-0.79513866,-3.5997767,-1.1242867,0.48208106,1.5785561,-0.048345055,-0.9134018,0.4553928,2.526226,-7.3929424,1.629857
0.056919247,0.28023672,-0.3520946,-0.22885586,0.15028816,6.281015,2.3939474,3.3781307,-0.93823,-1.1174194,-0.23365012,0.5953087,1.0761818,-0.40896928,0.038064785,0.0,-4.696487,-0.35122302,-1.3297523,-2.0223975,-3.1442983,-2.3139305,0.335087,-0.68890476,-2.8356009,-5.814388,-1.8279244,-0.58782375,-2.6340017,2.056599,0.5269808,-0.33447433,-0.025579726,-2.18002,-0.8286194,-0.3434623,0.06714192,-2.7268212,-1.8022627,-1.6502081,-1.3367544,0.05718861,-2.2223437,0.48386982,-46.451977,-6.2951627,1.2013313,-5.1398168,0.66538936,-2.8721097,7.814823,-7.2684565,2.5628784,-4.0180016,1.3017116,0.19971155,3.1111238,-1.2321703,1.0029933,-0.38745186,-0.91014636,-1.9890889,0.3972418,4.7715006,0.4041553,0.04463787,-4.2703037,-1.4958239,-1.4636388,-1.2175281,-0.03120802,3.1542628,0.10146092,3.4444282,-10.36316,-8.963438
-0.9131999,-1.092627,-0.34210873,0.24377687,-0.59048116,-0.5367168,-2.8302908,3.191403,-1.2737797,-1.1062946,-0.17977127,0.22535205,-3.5650678,-0.12147724,-0.10182214,0.0,-0.086424455,0.050720315,0.9307529,-1.9874452,-3.2224033,1.902663,0.05118294,0.64449584,-1.4816564,2.197689,2.1747422,-0.14799465,1.3852308,-2.1718361,0.8566583,-0.104217865,0.06700174,1.9802519,0.46094683,1.5869089,0.03305307,0.6625217,-1.1078972,-3.9464612,0.40812573,-1.1573143,-2.4634888,-3.446134,-19.2446,-1.8337433,0.053695142,-4.3653474,12.968524,1.112947,8.432217,-7.589501,3.9163957,-2.078694,0.86607444,0.68357,0.12030808,-2.1912253,2.9659386,0.23928991,0.98178244,4.500313,0.39678127,5.59278,-0.28275383,0.5014952,-3.285823,-0.8756596,-1.4209825,-0.1261233,0.49417138,-0.5294033,-0.2787567,0.41034985,4.2888174,-1.0190758
0.8238693,3.993982,-0.066312954,-0.07640196,0.040112957,0.45227653,5.806033,-1.0387717,2.720077,2.5105631,-0.22912128,0.30439645,-3.1364138,-0.6196085,0.90418327,0.0,-1.805256,7.8452573,0.18376046,-0.40436926,4.575507,3.3161533,0.70281595,0.41303933,2.1754768,3.6497579,-2.4370437,0.20272814,-0.743668,5.6917934,-0.24978386,-0.17281325,0.50641924,0.3909051,0.6556351,0.82143754,-0.038494475,1.0774062,0.14646997,-0.66983104,3.7836018,-1.5777825,-3.7174556,0.70781136,-1.2515281,1.9964762,4.833502,8.375406,19.91444,0.10764732,-2.7183042,0.5796138,-3.2219772,-1.14829,-0.44352236,0.18891354,-0.3603879,0.68888736,-0.43270674,0.52607536,-1.4847945,1.3182033,0.23843323,11.47614,1.827988,-1.2740445,-2.2601156,-0.6169349,-1.4129772,-1.1296753,-0.29281962,8.117045,-1.3750868,5.0734835,6.768368,1.93181
0.20202044,-0.62634814,-0.15406838,-0.27979925,-0.06925003,1.1187958,2.0460637,-0.117404,-0.5539045,0.98151946,-0.14941761,0.09200705,-0.15128948,-0.109106176,-0.21541551,0.0,1.5262811,2.034946,-0.49184713,0.22365032,1.5610163,-2.5890365,0.39812762,0.8499188,-0.33839458,-2.333662,1.1548141,-1.5956368,0.32057208,-0.51725036,-0.028299827,0.7710941,-0.0059283804,0.61758167,0.27703223,-0.5137963,0.034320116,-3.3969955,1.3037393,2.6476932,-1.4681579,0.40319186,1.292855,0.30342716,-26.565336,19.800121,-1.7442245,-4.6436324,9.380344,1.3417712,-2.9631658,2.2040234,-2.3504343,0.078708366,-0.0036658049,-0.1397104,-1.5088049,-0.07441601,-0.3255816,0.4984814,0.90259534,2.5101752,0.04953676,6.873821,0.8460095,-0.45413536,-3.2932575,-1.5134519,-1.3479297,-3.526046,1.2297758,-1.2344108,-0.6304275,0.41428405,3.578546,-4.522263
-1.0817859,-0.32645714,0.6672613,-0.074480906,0.25703222,-0.6901652,-2.6253242,3.7077508,-1.5264783,0.57443833,-0.31575486,0.38349938,0.9328552,0.03739798,-0.015058225,0.0,1.2848506,-0.46544203,-0.08140927,0.42821363,-0.7377565,-1.2387356,0.52661043,-0.18869641,0.8104584,1.5957594,1.4254369,-0.071506396,1.4307088,-0.17760208,0.27737048,-0.37257227,-0.032072388,0.27936256,0.6959576,1.4803102,0.027230058,-1.7806895,1.8978368,-2.8370526,-1.9752105,0.16374902,1.1820865,0.99429643,-18.709757,4.354624,-1.5352224,11.40795,10.747293,1.1151222,-2.3842843,-2.8367076,-6.7056365,1.4226907,-0.3676111,0.6104177,-0.74303293,0.7228822,-0.58132696,0.7127038,0.7776263,-7.191011,0.47176215,12.086346,1.8982185,-0.11462493,-2.307908,-0.4219095,-1.9646277,0.2213461,0.020142201,-3.2606592,0.25544348,-2.9781766,4.2439547,1.7723008
1.5396594,5.6788707,0.9948441,-0.08366562,0.31921273,-0.1817739,2.9032073,1.0249274,13.6518345,1.6993046,-0.030518439,0.38535863,4.065967,2.5225098,1.0873731,0.0,-2.4081273,-0.5334822,2.5539021,-0.44196075,2.539843,-1.6695353,1.0934174,1.243105,0.22194724,2.3046172,4.1435738,-0.45287728,1.0268204,0.36056057,1.5081382,-0.1818992,0.8301755,0.35643148,1.1403313,7.2394843,0.085799314,1.9405668,5.213528,14.810264,4.051574,1.2263348,6.709823,1.520812,17.314056,17.783602,6.942543,-3.8982086,33.94816,2.361177,14.286128,4.440212,18.68613,3.9507864,1.299086,1.4427086,-2.2811701,0.5759094,-0.549826,0.84059286,14.305755,0.73180896,0.726942,6.950331,-0.42221433,-0.82888305,-3.128948,-0.26104835,10.974782,1.72782,1.4327058,7.5201054,0.3013597,3.5695393,10.855483,-0.11828931
0.03092179,5.856621,0.10896219,-0.21505468,0.8826457,-0.0005912185,7.0076303,3.592175,-0.18522145,-0.9227649,-0.14537087,0.42833108,-5.076311,-0.15245017,-0.28762266,0.0,0.7634839,-0.31888294,-0.039538514,-0.84398437,-0.7691736,7.9304066,-0.7185228,-2.8843994,0.955468,-0.18757303,5.2257714,-0.31731206,1.5707645,7.0311084,-0.95696056,-0.25391182,0.62541115,-0.17691411,1.7663869,2.3792582,0.2380336,1.2496217,-0.14840403,-2.9914827,2.193757,0.5432591,-3.957507,-2.4982502,3.9875708,8.588071,7.336818,-1.0681374,38.66056,1.2954304,16.802526,-5.539975,11.54222,-3.2029846,0.8521002,0.19950715,-0.2548234,-0.5992977,3.3362114,0.15202525,6.438703,0.6407486,0.06508696,3.395819,-0.30021784,-1.5600433,-3.0511203,-0.94364125,1.5212497,0.837558,2.300157,7.585862,0.65623426,1.9236035,9.241002,-6.256744
-1.3886559,2.2401607,0.30627987,0.11113475,0.42116487,0.018729018,6.6447654,1.342051,0.6014966,1.6395929,-0.20355186,0.8752177,-4.523405,-0.42962268,-0.3969727,0.0,3.3080523,-0.42897585,0.57408476,-2.5956979,-0.17251316,6.9498577,-1.8426837,-0.12572013,1.5075443,1.418463,1.8605545,-0.041675597,2.676086,3.8957152,-0.50275534,3.3599842,0.54146844,-0.1694526,1.2730265,-2.394841,-0.047302306,2.2219245,0.086219765,-6.3163404,6.232332,-1.2383147,-1.504215,0.2622428,12.074676,3.31945,2.0674164,-7.049345,20.766111,-0.75718385,9.149582,-1.6052171,0.8543718,-1.994893,-0.0047703497,0.62171364,-0.47130617,1.3881537,-1.0560888,0.32641262,-5.4178467,-7.511552,0.2581833,7.477603,0.40395924,-2.1103694,-2.2818997,0.27099827,-1.9755596,-0.81856066,0.97353727,-3.5425377,-0.6644325,-1.855637,6.872073,-2.130345
1.2110088,-1.2993736,0.44813424,-0.1340911,0.25247198,-0.55273974,-2.7964683,-1.402323,-1.7794404,-1.2776068,-0.28168386,0.7481406,1.633501,-0.33191198,0.6545533,0.0,-2.6600592,-1.5896474,0.37404484,-1.3396393,-3.3482108,-2.558897,0.7388104,-1.4756665,-2.688512,0.93549126,1.4081974,0.14164394,1.9070312,0.3019013,0.6007562,-0.41561162,0.0735547,-0.9016568,-0.6311202,-0.64512944,0.08589506,1.0518311,-0.14306016,-1.8437208,-1.938194,0.12167223,-1.3529311,-0.02880856,-26.720926,-5.7092633,1.440613,-7.4260063,9.779575,-3.5437644,4.283042,-5.5434628,-6.1119504,-1.454687,0.8711198,0.001928499,-1.366361,0.97043324,-0.4883259,0.23551299,-1.1549516,-1.8362752,0.0718918,7.6238003,0.32835636,-0.75482875,-2.8163657,4.122907,-3.1233711,-1.0525585,0.4234757,-1.7089138,0.36739525,0.21377148,-8.490404,-6.8079796
1.2232362,-0.37539583,0.0879107,-0.03002037,0.1862278,-0.4654059,-2.4844227,-0.3156125,0.78155077,1.3711376,-0.16451952,0.63089126,-4.4615984,3.8138885,-1.5439959,0.0,1.8630149,-0.8896986,0.48154742,0.3491565,6.2460804,0.14691041,-0.37292075,-0.33279973,0.82868624,-2.7950099,-0.24485436,-1.6961695,-2.3417363,-2.3192852,0.5584928,-0.42410398,0.5883203,-0.21693784,-0.113855585,2.3825402,0.0721014,-0.67395043,1.9187472,-3.903642,2.9379447,-0.24139357,-3.243754,0.65506095,-2.0075388,0.7421886,-1.3568522,-6.939907,14.529386,4.5227823,8.968795,-2.805578,5.643948,-3.3001857,-0.40791374,-0.30281922,-0.7421563,0.119591035,0.8990603,-3.0350144,0.62202716,1.4893081,0.46390384,5.1473794,0.502123,-1.6911824,-3.9743476,-2.7464008,-0.29354453,-0.84336823,-0.2879931,4.2902007,-1.0717821,2.6718109,2.1143625,-1.1563283
-0.57003266,-0.034794115,1.2679541,-0.18530592,0.47416937,1.2612157,2.395148,3.7629194,-1.5018076,-1.278608,-0.39616725,0.18338825,3.023994,-0.27752754,0.62807494,0.0,-0.829222,-0.41817632,0.592562,-0.611347,-0.6670595,-1.8260242,1.3867141,-0.31973198,-1.0082929,1.8471607,2.418318,-0.8379421,1.5589024,-1.4820693,0.07334281,3.6042488,-0.52031875,-0.18766361,-1.1868038,-1.2705867,0.026762232,4.328431,1.4208251,6.3515058,-0.41925728,0.3540883,3.589768,0.34760162,-41.092865,0.99055743,1.0674292,-6.2490215,4.076414,0.15521923,-5.049422,3.537383,12.577719,2.142065,1.1802671,-0.09578556,5.795148,-1.3138663,1.6262896,-5.163379,0.037179314,-0.98910016,0.3942425,6.8585987,-0.14143571,-0.63732654,-1.9930087,1.3957428,-2.6728168,-0.4611657,0.21879785,-1.9394743,0.18035041,-2.9561515,5.4938126,-0.6004602
0.14785811,-1.9755267,0.04300482,-0.09525259,0.059089392,-0.6315233,-2.264778,-0.56931865,0.73911667,3.0626576,-0.2336332,-1.2547197,-0.73051524,0.45342132,-0.30054727,0.0,-1.3936357,-0.46143028,-0.21522668,-1.8017452,1.2438226,5.0795794,1.0402751,0.61050516,1.3319666,1.9673378,-1.0983728,-0.9534145,-2.4629307,-0.5679694,-0.06496155,-0.31663775,-0.4513771,-2.315574,-0.22982602,-1.4468229,0.085913986,-1.1966426,0.028489517,-0.60184383,0.29686704,0.33910072,-0.5849133,-1.6532713,-25.134838,-4.795633,3.096616,-5.6952386,3.9795036,-0.48535255,-3.2520695,2.5192583,-1.8913314,-1.0923575,1.260685,1.3752754,-0.73084754,0.6835041,-0.44848394,-0.14037973,1.1855279,4.355828,0.25907806,10.404866,1.2677569,-0.69548196,-4.4836173,-2.2773023,-0.52365416,-0.2783516,-0.07071128,3.5054455,0.3271681,3.474614,-6.6797805,-0.7600949
0.13418964,-0.9644687,1.2604525,-0.10561867,-0.22931994,0.5828589,2.1343188,5.2884884,3.0662665,-1.3265667,-0.26907307,0.2276873,4.278657,-0.45333374,0.54710126,0.0,-0.63291836,-1.0122736,0.7064186,-0.86910045,3.0942717,-1.2813072,1.0704616,1.1739213,-0.056273453,1.9001503,1.6073925,2.697442,1.7841017,-0.49459317,-0.10857663,-0.47260532,0.44737878,0.097950585,0.6741103,4.8413405,0.06530218,1.6409404,0.35680383,11.122717,2.4207988,0.6367503,6.8848877,0.0002182126,-20.409225,30.99243,-2.3013885,-4.5467043,5.8410025,0.023002822,-1.794144,2.3179574,-2.6873126,3.0374155,1.043367,-0.16780353,6.262072,-0.4514153,3.6698658,1.802643,0.8208238,5.3498397,0.33454335,9.040884,-0.009421773,-0.27826932,-3.0171738,-0.18705142,-2.806076,-0.49473435,-0.24664977,-0.06734866,0.4337837,3.3577943,3.5845122,-0.24728166
0.8662187,-5.009976,0.20356245,-0.026020622,0.27809075,-0.40830564,-1.8055263,-2.5685465,4.7256107,0.20985898,0.07499035,0.27033246,-5.9547586,-0.5003273,-0.35571417,0.0,3.0120373,-1.7920043,-0.1369836,-1.7472627,-5.8675165,1.8880489,0.5180935,0.011613578,0.7489297,1.9530884,-0.5416793,-2.808773,-1.5993626,2.7281992,-0.3526914,1.7554859,-1.4258515,-0.1412569,0.6833397,-1.1547999,0.03230276,-1.7499695,-0.1343368,-2.1184921,-1.3125712,-0.6809165,-4.1048646,0.34632075,10.240403,-6.35414,1.031088,-7.0277805,20.627224,-7.6121836,-3.290133,-0.72392625,11.570134,-3.2180142,-0.18803637,0.099685125,-0.7856922,0.715768,-0.8821118,0.13122118,-13.122662,-0.62032014,0.40248555,7.0978947,-1.6292104,-1.6131842,-2.3605623,-0.46460965,-1.0441629,1.9053175,-0.27996576,5.325254,-0.71598405,1.4377381,2.856388,-1.2883292
0.7858088,-0.63732505,0.73542625,-0.40931138,0.08882522,-1.3412402,-1.6483364,0.037562706,-1.1701795,-1.3783911,-0.29460588,0.42265132,0.7937029,0.5367494,-0.098450854,0.0,-3.2082157,-1.0715282,1.1541262,-0.26993096,-0.74540305,-0.7138093,0.7279616,0.3056812,-0.19992247,0.9046749,5.096491,-2.0075057,2.3264575,1.5947757,0.147412,-0.14506942,-0.5936154,0.10747391,0.1470264,1.0938807,-0.097931504,-0.5307876,1.5848364,4.902701,0.12855905,0.5356876,5.257443,-3.1902587,-50.710556,-8.040782,-0.16839385,-4.934488,6.0782847,-3.0499241,4.787289,2.099566,8.667879,0.9582842,1.0850194,0.060159694,2.776708,0.6650637,-2.154502,-2.6491227,-2.7955675,-2.77447,0.4614566,4.4018416,0.71390295,-1.3719858,-4.609289,-4.755038,-1.5465058,-1.352422,-0.025533251,3.4573255,-0.7024226,2.59748,-10.92435,-3.6155832
3.1175556,-1.6908625,0.75341463,-0.096705206,0.16750309,0.047081225,1.8816038,-1.2202264,0.99493647,-1.2721277,-0.22013468,-2.901103,-3.4216168,-2.165616,-1.2670269,0.0,-1.7195889,2.9393094,-0.79850364,-1.095562,-2.0162148,-2.7500591,0.61793995,-0.7912439,-2.8288968,-5.08323,-4.4928493,-0.7894125,0.26046205,0.18800609,-1.4436544,-0.22264148,0.07816803,-0.20275623,-0.13797991,-1.6845543,0.14511128,0.2280383,2.1164238,-0.97598785,0.3519677,0.8369345,7.7746043,0.3128897,-48.22282,-6.1664324,0.3724259,-8.311941,10.250934,-4.977337,7.900503,1.6705734,4.2611876,-2.803704,2.5461628,1.976493,-2.3455,-0.71711946,0.71943355,-0.51765954,0.74544966,-3.0531268,0.43441412,3.641986,2.0949807,0.27973896,-4.381346,-3.0416355,19.387304,-2.8551064,0.11418948,3.1553097,-3.359218,-2.3494675,-12.4205675,-3.8977232
0.4302096,-0.30158076,-0.028597444,-0.16625859,0.13553989,-0.9156916,3.5577908,-0.32877937,-1.0642773,0.3642997,-0.22714178,0.52507126,1.0535525,0.11402685,-0.46261954,0.0,1.9869559,-0.42651513,-0.40193817,0.49360472,-1.8980358,-2.2523887,0.44520843,-0.46677372,1.5333022,-0.25451288,0.25595418,-1.4976809,1.4741638,-0.8680313,0.088004775,-0.37726244,-0.48738426,2.125359,0.33827972,2.7271292,-0.088948175,1.271868,-2.4895108,0.13758104,-1.2432739,0.08417438,1.45335,0.73738635,-31.503347,0.75706875,-2.4018748,-5.957161,10.665448,-2.1652348,12.015535,5.097276,11.732375,-1.1829681,0.4079494,0.48121762,8.488038,0.79122937,-2.070018,-2.699643,0.5900395,1.6328738,0.9630616,5.3420253,0.76998556,-1.5297551,-2.642577,-1.4806187,0.9250021,-0.59880567,-0.17020586,-2.2918563,-0.18757348,1.9259263,4.3073316,-2.6481688
0.8785365,-5.1453724,0.20096129,0.26895866,0.2664383,-0.6081035,-2.2286685,-3.4305964,2.06997,-2.2422802,0.08867432,0.35189128,-4.857257,-0.66241926,-1.0069317,0.0,2.438645,-0.28374663,-0.3121299,-2.726138,-7.0343313,1.7290633,1.030118,-0.04630044,1.2444885,1.2371429,-3.996345,-2.9322119,-2.0803826,3.3708587,-2.1550722,1.7388846,-1.7107961,-0.11927795,0.71617675,-1.2832686,0.030776033,-1.5339788,-0.18811914,-6.8494415,2.6448705,-0.27550283,-1.9281279,0.97653127,-2.2592456,-3.7182245,1.9706239,-8.359226,10.080744,-5.8870564,9.876087,-3.308563,-1.4941821,0.77037,-0.568283,-0.751608,-0.6289238,1.0157,-0.7782251,0.24403799,-6.898946,-4.2715764,0.34486705,9.582245,-0.20194896,-1.4362252,-2.719289,-3.0610607,-0.9893767,2.844607,-0.29154104,3.2173412,-0.54011565,2.4636502,1.5618634,-1.2935072
-0.36666253,0.9455514,0.03696701,-0.107700534,-0.04786413,-0.7299453,4.7706256,-0.036380246,-1.6728736,3.497218,-0.1815825,0.6105651,0.89269644,-0.11397586,1.6180108,0.0,3.1380801,-0.16926533,-0.54292256,0.55740905,-1.8799498,-2.0870342,0.30072492,-0.74530125,1.8260168,0.40424505,0.58141136,-0.13784906,3.0800998,-0.026804935,0.6417154,-0.08085377,0.045407176,1.3367666,0.35721523,1.249981,0.005557336,0.9977217,2.2665493,-0.22448486,-1.4775426,0.09907189,1.7240629,0.6418218,29.947708,-2.4902172,-1.7577616,17.672749,22.179787,-2.5788963,8.473755,-6.258504,9.072355,1.5418987,1.2785743,1.0578308,-1.6138474,1.1419021,-0.42612338,0.38062984,1.3572065,-1.087246,0.17201811,3.9689803,-0.0054944307,-1.0519861,-2.8622553,-0.87097025,1.7798437,-0.39497527,-0.04409874,-1.2182302,0.06319499,1.4655639,-1.9596622,4.76773
-2.594846,-0.27409998,0.11629674,-0.008358227,0.3839886,0.6640346,1.3005967,-0.8225323,-1.9915692,-1.2281708,-0.33554736,0.68790007,2.837075,0.8139855,1.5879047,0.0,-0.6439147,-1.5655305,0.60739005,-0.79835886,-1.3774102,-2.2225661,0.39851648,0.03266844,-1.961921,2.0542572,1.9082543,0.94378114,2.590172,-0.017104814,0.17798704,-0.07649203,-0.033080466,0.010776263,0.6615471,2.0821848,-0.056072544,1.3007928,-0.48449746,-4.6932406,-0.78835213,-0.53688335,-3.1127205,2.0357013,0.5314976,5.6392426,1.1928278,-6.7111998,13.96942,-3.2489543,10.581613,-2.5925317,-0.09173586,0.013776816,0.43825585,0.40522683,3.3655255,-2.5076828,0.03266368,0.7955794,1.6467676,0.30215335,0.39158937,8.584154,0.34676692,-1.1320872,-2.607276,7.4892197,-4.638254,0.48240513,0.052699093,-3.8687131,0.8797872,-1.4173684,2.5792124,-2.6424267
